День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Заголовок,Статус объявления,Тип объявления,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Название товара или каталога,Производитель товара,Категория товара,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,ловля осетра санкт петербург,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,"3 часа рыбалки в море с катамарана - слоты каждый день,",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.92,0.00,92.18,1.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,ловля осетра санкт петербург,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,места для рыбалки в уфе,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Планшеты,Android,Wi-Fi,Мужской,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.16,0.00,15.58,2.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,место для рыбалки краснодар,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.79,0.00,78.56,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,место рыбной ловли,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка в Сочи, сезон ставриды - 2800 ₽ / чел.",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Женский,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.44,0.00,44.42,6.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская прогулка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Барабулька и ставрида - сезон рыбалки в Сочи,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.45,0.00,44.91,4.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская рыбалка владивосток,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,45-54 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,83.55,6.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская рыбалка во владивостоке на катере,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Барабулька и ставрида - сезон рыбалки в Сочи,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,18-24 года,2–5%,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.67,148.26,67.45,4.00,4.00,100.00,1.00
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская рыбалка сочи,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка в Сочи, сезон ставриды - 2800 ₽ / чел.",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.52,0.00,51.87,4.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морские прогулки сочи,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Барабулька и ставрида - сезон рыбалки в Сочи,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.56,178.88,55.90,4.00,4.00,100.00,1.00
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,онлайн рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.71,0.00,71.16,2.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,онлайн рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.95,0.00,95.24,1.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,онлайн рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,отдых и рыбалка на волге нижегородская область,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,отдых с рыбалкой,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Барабулька и ставрида - сезон рыбалки в Сочи,Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.06,0.00,5.58,-,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,отдых с рыбалкой,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,отдых у реки с рыбалкой,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.85,0.00,84.56,4.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,отель с рыбалкой,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.83,0.00,83.03,6.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.76,0.00,76.28,6.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,1.15,0.00,114.93,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка в краснодарском крае,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,2,0,0,-,-,0.00,-,1.27,0.00,63.41,6.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка в краснодарском крае с домиком,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,2,0,0,-,-,0.00,-,1.56,0.00,77.87,3.50,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка в краснодарском крае с домиком,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.86,0.00,85.94,6.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка в краснодарском крае с ночевкой цены,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.90,0.00,89.66,1.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка в краснодарском крае с ночевкой цены с домиками,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.45,0.00,45.50,4.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка в тюмени,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,-,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка где есть рыба,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"3 часа рыбалки в море с катамарана - слоты каждый день,",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,84.13,6.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка казань,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.79,0.00,78.56,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платная рыбалка спб,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.56,0.00,56.24,4.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платники в ленинградской области рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.72,0.00,71.81,2.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платное озеро для рыбалки,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"3 часа рыбалки в море с катамарана - слоты каждый день,",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.54,0.00,53.75,4.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платное озеро для рыбалки в саратове,Целевые запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платные места для рыбалки,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"3 часа рыбалки в море с катамарана - слоты каждый день,",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.32,0.00,32.18,4.00,-,-,-
19.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,платные места для рыбалки воронеж,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.94,0.00,93.81,4.00,-,-,-
