День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,№ Объявления,Тип объявления,Заголовок,Текст,Статус объявления,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Подобранная фраза,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,Производитель устройства,Версия ОС устройства,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,индивидуальные прогулки на катере адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,Старше 55,6–10%,Не определено,-,-,228.69,1,1,1,100.00,228.69,100.00,228.69,0.27,368.50,27.14,4.00,4.00,0.00,6.00
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,катамаран адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,1.00,100.00,100.00,1.00,1.00,0.00,2.00
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,катамаран сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.55,0.00,55.41,2.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,катер из сочи в сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Десктопы,Не определён,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.22,0.00,21.51,5.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,катер сухум в сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,морпорт сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,морские прогулки сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.93,0.00,92.60,1.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,на катере в сочи аренда,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.39,0.00,38.62,3.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,парусная яхта выходного дня,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,"Морская прогулка на яхте — Сириус, Парусная 1",Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.48,0.00,47.60,1.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,плавание с дельфинами сириус цена,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,35-44 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.40,0.00,39.57,3.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Женский,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,76.79,5.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на катере стоимость,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.06,0.00,6.00,4.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на яхте,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,"Морская прогулка на яхте — Сириус, Парусная 1",От 8 000 ₽/час или 15000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Мобильная связь,,Мужской,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.15,0.00,15.20,5.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на яхте сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.96,0.00,96.34,1.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулка на яхте сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,35-44 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.96,0.00,96.34,1.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулки на катере,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Утром 7 500 ₽/час — вся яхта ваша,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.11,0.00,11.33,2.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прогулки на катере в адлере,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Десктопы,Не определён,Wi-Fi,,Женский,45-54 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.31,0.00,30.76,3.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат катера,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.06,0.00,6.00,4.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,прокат катеров,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Мобильная связь,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.06,0.00,6.00,-,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сириус аренда яхты,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.98,0.00,97.86,1.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сириус туры на яхте,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,25-34 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.50,0.00,49.88,2.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сколько стоит аренда катера,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Аренда катера в Сириусе — от 2 часов,Не групповая экскурсия. До 7 гостей на катере «Сириус». Уточните свободное окно.,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,-,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сколько стоит аренда катера,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.00,1.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сколько стоит аренда катера,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Аренда катера в Сириусе — от 2 часов,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Не определен,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.11,0.00,11.33,-,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,сколько стоит покататься на яхте в сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,"Морская прогулка на яхте — Сириус, Парусная 1",От 8 000 ₽/час или 15000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.06,0.00,6.00,4.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,снять яхту или катер в сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,"Морская прогулка на яхте — Сириус, Парусная 1",От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,Не определен,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,9.00,3.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта с капитаном в аренду,Узкие запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Утром 7 500 ₽/час — вся яхта ваша,От 8 000 ₽/час или 15000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Мобильная связь,,Мужской,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.08,0.00,107.97,1.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта сириус абхазия,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,45-54 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.27,0.00,26.83,4.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта сочи аренда в час,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Утром 7 500 ₽/час — вся яхта ваша,От 8 000 ₽/час или 15000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхта цена на час,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,9.00,3.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхтклюб сириус,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Арендовать яхту в Сириусе — бронь сегодня,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Планшеты,Android,Wi-Fi,,Мужской,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.17,5.00,-,-,-
25.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,яхты адлер аренда,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Арендовать яхту в Сириусе — бронь сегодня,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.40,0.00,39.81,4.00,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,аренда яхт катеров сочи,-,0,-,0,имеретинского порта морской бульвар 1 аренда катеров лодок яхт,Не определено,-,Семантическое,17381734309,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,18-24 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,аренда яхт катеров сочи,-,0,-,0,имеретинского порта морской бульвар 1 аренда катеров лодок яхт,Не определено,-,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,18-24 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка Имеретинская бухта,-,0,-,0,адлер морская прогулка с джеком воробьем,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,17381774045,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.37,0.00,37.38,3.00,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка Имеретинская бухта,-,0,-,0,имеретинский порт адлер морские прогулки,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,2–5%,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,1.00,100.00,100.00,1.00,1.00,0.00,2.00
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка Имеретинская бухта,-,0,-,0,морская прогулка адлер,Широкие запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.34,0.00,34.23,4.00,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка Имеретинская бухта,-,0,-,0,экскурсии по морю на яхтах с парусом адлер,Целевые запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Женский,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.54,0.00,54.21,3.00,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,морская прогулка сочи на катере,Широкие запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,18-24 года,2–5%,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.68,146.08,68.45,3.00,3.00,0.00,2.00
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,прогулка на катере сочи,Широкие запросы,Запросы без упоминания брендов,Семантическое,17381734309,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.54,0.00,54.13,3.00,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,прогулка на катере сочи морской порт,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,17381774045,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.44,0.00,43.98,4.00,-,-,-
25.08.2026,Клиенты в Сириусе,5673220658,Фраза,морская прогулка на катере сочи,-,0,-,0,прокатиться на катере в сочи,Широкие запросы,Запросы без упоминания брендов,Семантическое,17381764710,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=client&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.39,0.00,39.29,4.00,-,-,-
