День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,№ Объявления,Тип объявления,Заголовок,Текст,Статус объявления,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Подобранная фраза,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,Производитель устройства,Версия ОС устройства,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,веревочный парк в сочи,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,веревочный парк в сочи веревочный парк,Не определено,-,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,Топ 1%,Не определено,-,-,0.00,3,0,0,-,-,0.00,-,3.00,0.00,100.00,-,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,другие миры адлер,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.33,0.00,33.49,2.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,змей горыныч сочи парк,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.90,0.00,89.90,6.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,имеретинский порт яхт клуб,Не определено,-,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Мобильная связь,,Мужской,45-54 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,империя клуб адлер режим работы,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,картинг адлер картинг,Не определено,-,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,картинг сочи картинг,Не определено,-,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Мобильная связь,,Мужской,35-44 года,6–10%,Не определено,-,-,0.00,2,0,0,-,-,0.00,-,1.78,0.00,88.92,-,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,катеры лоо,Альтернативные запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.48,0.00,48.02,2.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,парк ривьера сочи режим работы,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,25-34 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.77,0.00,76.79,5.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,парк ривьера сочи часы работы,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,35-44 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,расписание массовое катание льдинка сириус,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,рафтинг сочи сириус,Целевые запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,45-54 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.36,0.00,35.57,3.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,рыбалка в сочи экскурсии,Не определено,-,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.78,0.00,77.85,-,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,рыбалка сириус,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.42,0.00,41.63,6.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,сириус морской причал,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.32,0.00,32.01,3.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,скайпарк сочи телефон,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,35-44 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.18,0.00,18.14,2.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,сочифорния сириус,Сопутствующие запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.44,0.00,44.42,6.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,теплоход сочи телефон,Целевые запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Мобильная связь,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.24,0.00,24.35,3.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,отдых в сочи,-,0,-,0,экскурсии сочи сириус,Целевые запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.48,0.00,47.66,3.00,-,-,-
17.08.2026,Россия,5738069138,Фраза,снять яхту с сириусе,-,0,-,0,снять яхточку в сириусе,Целевые запросы,Запросы без упоминания брендов,Семантическое,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.29,0.00,28.90,3.00,-,-,-
17.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,аренда катера в сириусе,Целевые запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.98,0.00,98.20,2.00,-,-,-
17.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,аренда катера сириус,Целевые запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.79,126.55,79.02,3.00,3.00,0.00,1.00
17.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,морские прогулки сириус,Целевые запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Женский,45-54 года,6–10%,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,0.86,116.17,86.08,3.00,3.00,50.00,1.00
17.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,прогулка на яхте сириус,Целевые запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.45,0.00,45.03,3.00,-,-,-
17.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,сколько стоит катамаран в сириусе,Целевые запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
17.08.2026,Утренняя акция - дельфины,5754860113,Фраза,прогулка к дельфинам сочи,-,0,-,0,плавание с дельфинами сочи,Целевые запросы,Запросы без упоминания брендов,Семантическое,1917273842242919470,Комбинаторное,Катер «Сириус» - утро с дельфинами,"Утром дельфины подплывают ближе. Минимум 2 часа, скидка 500 ₽ на каждый час.",Активные,https://boat-sochi.ru/delfin?utm_content=dolphin01&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
17.08.2026,Утренняя акция - дельфины,5754860113,Фраза,прогулка к дельфинам сочи,-,0,-,0,плавание с дельфинами сочи,Целевые запросы,Запросы без упоминания брендов,Семантическое,1917273842242919470,Комбинаторное,Катер «Сириус» - утро с дельфинами,Яхта "Сириус". Скидка с 6:00 до 12:00 - 15 000 ₽ за 2 часа. Капитан знает дельфинов.,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin01&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.42,0.00,41.63,6.00,-,-,-
17.08.2026,Утренняя акция - дельфины,5754860113,Фраза,прогулка к дельфинам сочи,-,0,-,0,спутник 8 прогулка с дельфинами,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,Семантическое,1917273842242919470,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin01&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.10,0.00,9.89,8.00,-,-,-
17.08.2026,Утренняя акция - дельфины,5754860113,Автотаргетинг,,-,0,-,0,катамараны сириус,Целевые запросы,Запросы без упоминания брендов,-,1917273842242919470,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin01&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.99,0.00,98.68,1.00,-,-,-
17.08.2026,Утренняя акция - дельфины,5754860113,Автотаргетинг,,-,0,-,0,морские прогулки в сириусе,Целевые запросы,Запросы без упоминания брендов,-,1917273842242919470,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin01&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.54,0.00,54.40,2.00,-,-,-
17.08.2026,Утренняя акция - дельфины,5754860113,Автотаргетинг,,-,0,-,0,прыжки в воду сириус в море,Целевые запросы,Запросы без упоминания брендов,-,1917273842242919470,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin01&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,18-24 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.72,0.00,71.94,1.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда катера адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.86,0.00,86.48,1.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда катера в адлере,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.41,0.00,40.54,3.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда катера в адлере,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.22,0.00,22.46,5.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда катеров лодок яхт,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,Старше 55,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.11,0.00,10.94,4.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда яхты,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,18-24 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.11,0.00,10.94,4.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда яхты,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.17,0.00,17.18,3.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда яхты,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,25-34 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда яхты в адлере имеретинская бухта,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426521,Комбинаторное,Арендовать яхту в Сириусе — бронь сегодня,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_1&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,18-24 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.46,0.00,45.52,4.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,аренда яхты в сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Утром 15 000 ₽ за 2 часа — вся яхта ваша,От 8 000 ₽/час или от 15 000 ₽ за 2 часа. Капитан Олег. Бронь в день обращения,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,45-54 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,картинг в сириусе адлер,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Арендовать яхту в Сириусе — бронь сегодня,"Весь катер для вас, не групповая прогулка. Выход из Имеретинского порта. От 2 часов",Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
18.08.2026,Аренда в Сириусе,5787634638,Автотаргетинг,,-,0,-,0,катание на лодке в сочи,Целевые запросы,Запросы без упоминания брендов,-,1918637737025426522,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,Активные,https://boat-sochi.ru/?utm_content=sirius_2&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.07,0.00,6.93,12.00,-,-,-
