День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,покататься на яхте в калининграде,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.52,0.00,52.16,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,покататься по озерам на катере,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,45-54 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.83,0.00,83.23,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,принять участие в путешествии на яхте,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.44,0.00,43.62,5.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере в саратове,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.44,0.00,43.77,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере владивосток,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.40,0.00,39.74,5.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере владивосток,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.33,0.00,33.20,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере владивосток,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.76,0.00,76.12,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере владивосток,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.76,0.00,76.12,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере калининград,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.45,0.00,45.33,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере красноярск,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.44,0.00,43.53,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере по волге,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,2,1,0,0.00,-,50.00,0.00,1.18,84.98,58.83,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере саратов,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,3,0,0,-,-,0.00,-,2.09,0.00,69.50,5.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на катере саратов,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.83,0.00,83.07,2.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на яхте,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.75,0.00,75.19,-,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на яхте,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,83.89,1.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на яхте в сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.39,0.00,39.04,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на яхте сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,Старше 55,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.50,0.00,49.68,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка на яхте сочи морской порт,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,18-24 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.63,0.00,63.04,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулка по волге на яхте,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.58,172.74,57.89,2.00,2.00
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на катере в адлере,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.52,0.00,51.80,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на катере сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.76,0.00,75.51,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на катере сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.76,0.00,75.51,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на частном катере рязань,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте в адлер,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,35-44 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.59,0.00,58.76,5.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте в сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,35-44 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.76,0.00,76.46,2.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Яхта целиком на закат. Сириус,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.42,0.00,41.91,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Яхта целиком на закат. Сириус,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.96,0.00,95.99,1.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки на яхте сириус,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Яхта целиком на закат. Сириус,"Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прогулки по воде сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.35,0.00,34.95,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прокат катера адлер,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.85,0.00,84.76,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прокат на катере сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,84.41,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прокат яхт в сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,45-54 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.57,176.24,56.74,4.00,4.00
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,прокат яхт сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Мужской,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.77,0.00,77.42,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,путешествие по волге на катере,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.62,0.00,61.56,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сириус аренда яхт катера,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Заголовок из контента поискового сниппета или настроек объявления,Текст из контента поискового сниппета или настроек объявления,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Динамические места на поиске,Не определено,Смартфоны,iOS,Мобильная связь,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.64,0.00,63.72,2.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сколько стоит арендовать яхту на час,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.73,0.00,72.97,2.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сочи аренда катера,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,35-44 года,Топ 1%,Не определено,0.00,1,0,0,-,-,0.00,-,0.78,0.00,77.55,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сочи катера,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало",Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,6–10%,Не определено,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,сочи прогулки на яхте романтический ужин,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Вечерняя прогулка, яхта только для вас","Закат короткий. Бронируйте заранее. Для двоих, вся яхта. Музыка, Wi-Fi",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.77,0.00,77.19,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,стоимость яхты для кругосветки в россии,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Мужской,Старше 55,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.61,0.00,61.32,3.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,тайм триал яхта,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Яхта целиком на закат. Сириус,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Планшеты,Android,Wi-Fi,Мужской,45-54 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.84,0.00,84.41,1.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,хоста морские прогулки,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,"Закат в море. Бронируйте заранее, катеров мало","Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,Женский,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.85,0.00,85.44,6.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта в аренду иркутск,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.75,133.97,74.64,2.00,2.00
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта в аренду саратов,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Женский,25-34 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.48,209.27,47.78,4.00,4.00
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта в порту сочи,Целевые запросы,Запросы без упоминания брендов,-,,1917567555731541131,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,"Закат с Имеретинского порта, 18:00–20:00. Яхта целиком",https://boat-sochi.ru?utm_term=zakat_ai#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,Мужской,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.51,0.00,50.76,4.00,-
17.08.2026,Закат на море,5779888441,Автотаргетинг,,-,0,-,0,яхта во владивостоке,Целевые запросы,Запросы без упоминания брендов,-,,1917466423210544416,Активные,Комбинаторное,Бронируйте яхту на закат. Всю яхту - с 18:00,Яхта целиком с 18:00. Для двоих и компании. От 2 часов,https://boat-sochi.ru?utm_term=zakat_my#zakat,-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Мобильная связь,Женский,45-54 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.78,0.00,77.91,6.00,-
